,frame_id,id,x1,y1,w,h,cls,last_move_pixel,exist_time
919,104,3,1688.0,407.0,115.0,95.0,car,0.0,102.0
920,104,2,700.0,497.0,164.0,128.0,car,1.118033988749895,102.0
921,105,10,1356.0,488.0,148.0,107.0,car,3.8078865529319543,97.0
922,105,9,910.0,36.0,48.0,63.0,car,0.5,103.0
923,105,5,857.0,403.0,123.0,93.0,car,1.8027756377319946,103.0
924,105,6,168.0,461.0,108.0,100.0,car,1.118033988749895,103.0
925,105,8,255.0,457.0,270.0,320.0,car,3.2015621187164243,103.0
926,105,4,1617.0,344.0,92.0,94.0,car,0.0,103.0
927,105,2,701.0,499.0,163.0,129.0,car,2.5495097567963922,103.0
928,105,1,1788.0,456.0,131.0,101.0,car,0.7071067811865476,103.0
929,105,3,1688.0,407.0,115.0,95.0,car,0.0,103.0
930,106,4,1617.0,344.0,92.0,94.0,car,0.0,104.0
931,106,3,1688.0,407.0,115.0,95.0,car,0.0,104.0
932,106,5,858.0,406.0,122.0,92.0,car,2.5495097567963922,104.0
933,106,8,252.0,458.0,272.0,321.0,car,2.5,104.0
934,106,1,1788.0,456.0,131.0,101.0,car,0.0,104.0
935,106,10,1352.0,485.0,147.0,107.0,car,5.408326913195984,98.0
936,106,6,169.0,461.0,106.0,100.0,car,0.0,104.0
937,106,2,702.0,501.0,163.0,129.0,car,2.23606797749979,104.0
938,107,1,1788.0,456.0,131.0,100.0,car,0.5,105.0
939,107,3,1687.0,407.0,115.0,95.0,car,1.0,105.0
940,107,10,1347.0,481.0,149.0,108.0,car,5.315072906367325,99.0
941,107,8,245.0,460.0,275.0,323.0,car,6.264982043070834,105.0
942,107,5,859.0,409.0,122.0,92.0,car,3.1622776601683795,105.0
943,107,9,909.0,35.0,48.0,64.0,car,1.118033988749895,105.0
944,107,4,1617.0,344.0,92.0,94.0,car,0.0,105.0
945,107,2,704.0,504.0,162.0,128.0,car,2.9154759474226504,105.0
946,107,6,169.0,461.0,106.0,100.0,car,0.0,105.0
947,108,3,1686.0,407.0,116.0,95.0,car,0.5,106.0
948,108,4,1617.0,344.0,92.0,94.0,car,0.0,106.0
949,108,6,170.0,461.0,104.0,99.0,car,0.5,106.0
950,108,8,243.0,460.0,276.0,324.0,car,1.5811388300841898,106.0
951,108,10,1346.0,480.0,148.0,109.0,car,1.5811388300841898,100.0
952,108,2,704.0,505.0,163.0,128.0,car,1.118033988749895,106.0
953,108,5,859.0,410.0,123.0,92.0,car,1.118033988749895,106.0
954,108,9,909.0,35.0,48.0,64.0,car,0.0,106.0
955,108,1,1788.0,456.0,131.0,100.0,car,0.0,106.0
956,109,2,706.0,508.0,162.0,128.0,car,3.3541019662496847,107.0
957,109,1,1788.0,456.0,131.0,100.0,car,0.0,107.0
958,109,9,909.0,35.0,47.0,64.0,car,0.5,107.0
959,109,4,1617.0,344.0,92.0,94.0,car,0.0,107.0
960,109,3,1686.0,407.0,116.0,95.0,car,0.0,107.0
961,109,10,1345.0,479.0,144.0,105.0,car,4.242640687119285,101.0
962,109,6,169.0,462.0,103.0,97.0,car,1.5,107.0
963,109,5,860.0,411.0,123.0,93.0,car,1.8027756377319946,107.0
964,109,8,241.0,461.0,278.0,326.0,car,2.23606797749979,107.0
965,110,4,1617.0,344.0,92.0,94.0,car,0.0,108.0
966,110,5,861.0,413.0,123.0,92.0,car,1.8027756377319946,108.0
967,110,9,910.0,35.0,46.0,64.0,car,0.5,108.0
968,110,10,1342.0,477.0,142.0,104.0,car,4.716990566028302,102.0
969,110,3,1686.0,406.0,116.0,96.0,car,0.5,108.0
970,110,1,1788.0,456.0,131.0,100.0,car,0.0,108.0
971,110,2,709.0,511.0,163.0,130.0,car,5.315072906367325,108.0
972,110,6,169.0,462.0,103.0,98.0,car,0.5,108.0
973,110,8,237.0,462.0,280.0,328.0,car,3.605551275463989,108.0
974,111,1,1788.0,456.0,131.0,100.0,car,0.0,109.0
975,111,10,1341.0,477.0,141.0,103.0,car,1.5811388300841898,103.0
976,111,9,910.0,35.0,46.0,64.0,car,0.0,109.0
977,111,6,169.0,462.0,103.0,98.0,car,0.0,109.0
978,111,5,862.0,413.0,122.0,92.0,car,0.5,109.0
979,111,3,1686.0,406.0,117.0,96.0,car,0.5,109.0
980,111,4,1617.0,344.0,92.0,94.0,car,0.0,109.0
981,111,2,710.0,512.0,163.0,131.0,car,1.8027756377319946,109.0
982,111,8,236.0,462.0,280.0,328.0,car,1.0,109.0
983,112,3,1686.0,406.0,116.0,96.0,car,0.5,110.0
984,112,2,712.0,513.0,163.0,132.0,car,2.5,110.0
985,112,1,1789.0,457.0,129.0,99.0,car,0.5,110.0
986,112,8,234.0,463.0,281.0,330.0,car,2.5,110.0
987,112,4,1617.0,344.0,92.0,94.0,car,0.0,110.0
988,112,5,863.0,414.0,122.0,92.0,car,1.4142135623730951,110.0
989,112,6,169.0,462.0,102.0,98.0,car,0.5,110.0
990,112,10,1340.0,476.0,139.0,101.0,car,2.8284271247461903,104.0
991,112,9,910.0,35.0,46.0,64.0,car,0.0,110.0
992,113,3,1686.0,405.0,117.0,97.0,car,0.7071067811865476,111.0
993,113,5,864.0,416.0,122.0,91.0,car,1.8027756377319946,111.0
994,113,10,1338.0,474.0,137.0,99.0,car,4.242640687119285,105.0
995,113,4,1617.0,344.0,92.0,94.0,car,0.0,111.0
996,113,9,910.0,35.0,46.0,64.0,car,0.0,111.0
997,113,2,716.0,516.0,161.0,131.0,car,3.905124837953327,111.0
998,113,8,231.0,465.0,282.0,330.0,car,3.2015621187164243,111.0
999,113,6,168.0,461.0,103.0,100.0,car,0.5,111.0
1000,113,1,1789.0,457.0,129.0,99.0,car,0.0,111.0
1001,114,2,718.0,518.0,161.0,131.0,car,2.8284271247461903,112.0
1002,114,6,169.0,461.0,102.0,99.0,car,0.7071067811865476,112.0
1003,114,1,1788.0,457.0,131.0,99.0,car,0.0,112.0
1004,114,4,1617.0,344.0,92.0,94.0,car,0.0,112.0
1005,114,8,229.0,467.0,284.0,332.0,car,3.1622776601683795,112.0
1006,114,5,864.0,418.0,123.0,93.0,car,3.0413812651491097,112.0
1007,114,10,1334.0,471.0,139.0,99.0,car,4.242640687119285,106.0
1008,114,3,1686.0,405.0,116.0,97.0,car,0.5,112.0
1009,114,9,910.0,35.0,46.0,63.0,car,0.5,112.0
1010,115,1,1788.0,457.0,131.0,99.0,car,0.0,113.0
1011,115,3,1686.0,405.0,116.0,97.0,car,0.0,113.0
1012,115,2,719.0,520.0,163.0,134.0,car,4.031128874149275,113.0
1013,115,4,1617.0,344.0,92.0,94.0,car,0.0,113.0
1014,115,5,863.0,420.0,124.0,92.0,car,1.5811388300841898,113.0
1015,115,8,228.0,470.0,285.0,333.0,car,3.5355339059327378,113.0
1016,115,6,170.0,461.0,101.0,98.0,car,0.7071067811865476,113.0
1017,115,9,909.0,34.0,47.0,64.0,car,0.7071067811865476,113.0
1018,115,10,1328.0,469.0,139.0,99.0,car,6.324555320336759,107.0
1019,116,4,1617.0,344.0,92.0,94.0,car,0.0,114.0
1020,116,5,863.0,422.0,123.0,91.0,car,1.5811388300841898,114.0
1021,116,8,228.0,471.0,285.0,333.0,car,1.0,114.0
1022,116,9,909.0,34.0,47.0,63.0,car,0.5,114.0
1023,116,6,170.0,460.0,101.0,99.0,car,0.5,114.0
1024,116,3,1686.0,405.0,116.0,97.0,car,0.0,114.0
1025,116,10,1326.0,468.0,138.0,99.0,car,2.692582403567252,108.0
1026,116,1,1788.0,457.0,131.0,99.0,car,0.0,114.0
1027,116,2,720.0,521.0,163.0,134.0,car,1.4142135623730951,114.0
1028,117,8,229.0,472.0,285.0,334.0,car,1.8027756377319946,115.0
1029,117,10,1322.0,466.0,138.0,99.0,car,4.47213595499958,109.0
1030,117,9,909.0,33.0,47.0,64.0,car,0.5,115.0
1031,117,1,1788.0,457.0,131.0,99.0,car,0.0,115.0
1032,117,2,721.0,522.0,165.0,137.0,car,3.2015621187164243,115.0
1033,117,3,1687.0,405.0,115.0,97.0,car,0.5,115.0
1034,117,4,1617.0,344.0,92.0,94.0,car,0.0,115.0
1035,117,5,863.0,423.0,125.0,93.0,car,2.23606797749979,115.0
1036,117,6,171.0,460.0,101.0,99.0,car,1.0,115.0
1037,118,2,724.0,525.0,163.0,136.0,car,3.2015621187164243,116.0
1038,118,4,1617.0,344.0,92.0,94.0,car,0.0,116.0
1039,118,9,909.0,32.0,47.0,65.0,car,0.5,116.0
1040,118,5,863.0,424.0,127.0,95.0,car,2.23606797749979,116.0
1041,118,3,1687.0,405.0,115.0,97.0,car,0.0,116.0
1042,118,1,1788.0,457.0,131.0,99.0,car,0.0,116.0
1043,118,8,228.0,473.0,286.0,337.0,car,2.5495097567963922,116.0
1044,118,6,172.0,460.0,101.0,99.0,car,1.0,116.0
1045,118,10,1318.0,464.0,138.0,99.0,car,4.47213595499958,110.0
1046,119,3,1687.0,405.0,115.0,97.0,car,0.0,117.0
1047,119,6,173.0,460.0,101.0,99.0,car,1.0,117.0
1048,119,5,862.0,425.0,129.0,98.0,car,2.5,117.0
1049,119,4,1617.0,344.0,92.0,94.0,car,0.0,117.0
1050,119,10,1314.0,461.0,138.0,99.0,car,5.0,111.0
1051,119,2,726.0,527.0,163.0,137.0,car,3.2015621187164243,117.0
1052,119,8,223.0,475.0,287.0,338.0,car,5.1478150704935,117.0
1053,119,9,909.0,32.0,47.0,64.0,car,0.5,117.0
1054,119,1,1788.0,458.0,131.0,99.0,car,1.0,117.0
1055,120,4,1617.0,344.0,92.0,94.0,car,0.0,118.0
1056,120,9,909.0,32.0,47.0,64.0,car,0.0,118.0
1057,120,3,1687.0,405.0,115.0,97.0,car,0.0,118.0
1058,120,1,1787.0,458.0,132.0,99.0,car,0.5,118.0
1059,120,10,1312.0,460.0,139.0,100.0,car,1.5811388300841898,112.0
1060,120,6,174.0,460.0,100.0,98.0,car,0.7071067811865476,118.0
1061,120,8,220.0,475.0,289.0,339.0,car,2.0615528128088303,118.0
1062,120,5,862.0,426.0,130.0,98.0,car,1.118033988749895,118.0
1063,120,2,727.0,528.0,162.0,136.0,car,0.7071067811865476,118.0
1064,121,1,1787.0,458.0,132.0,99.0,car,0.0,119.0
1065,121,4,1617.0,344.0,92.0,94.0,car,0.0,119.0
1066,121,8,217.0,476.0,291.0,343.0,car,3.605551275463989,119.0
1067,121,9,909.0,32.0,47.0,64.0,car,0.0,119.0
1068,121,10,1310.0,458.0,138.0,99.0,car,3.5355339059327378,113.0
1069,121,5,863.0,428.0,130.0,98.0,car,2.23606797749979,119.0
1070,121,6,173.0,460.0,100.0,98.0,car,1.0,119.0
1071,121,3,1687.0,405.0,115.0,97.0,car,0.0,119.0
1072,121,2,728.0,530.0,162.0,137.0,car,2.692582403567252,119.0
1073,122,6,173.0,460.0,99.0,98.0,car,0.5,120.0
1074,122,9,909.0,32.0,47.0,64.0,car,0.0,120.0
1075,122,5,864.0,431.0,128.0,97.0,car,2.5,120.0
1076,122,1,1787.0,457.0,132.0,101.0,car,0.0,120.0
1077,122,8,212.0,478.0,293.0,343.0,car,4.47213595499958,120.0
1078,122,10,1306.0,455.0,138.0,100.0,car,4.716990566028302,114.0
1079,122,2,729.0,533.0,165.0,139.0,car,4.716990566028302,120.0
1080,122,3,1687.0,405.0,115.0,97.0,car,0.0,120.0
1081,122,4,1617.0,344.0,92.0,94.0,car,0.0,120.0
1082,123,6,172.0,460.0,101.0,99.0,car,0.5,121.0
1083,123,8,214.0,479.0,295.0,348.0,car,4.6097722286464435,121.0
1084,123,3,1687.0,405.0,115.0,97.0,car,0.0,121.0
1085,123,2,732.0,535.0,168.0,142.0,car,5.70087712549569,121.0
1086,123,9,909.0,32.0,47.0,64.0,car,0.0,121.0
1087,123,5,864.0,433.0,129.0,97.0,car,2.0615528128088303,121.0
1088,123,10,1304.0,453.0,136.0,99.0,car,3.905124837953327,115.0
1089,123,1,1788.0,457.0,131.0,100.0,car,0.7071067811865476,121.0
1090,123,4,1617.0,344.0,92.0,94.0,car,0.0,121.0
1091,124,5,865.0,435.0,129.0,97.0,car,2.23606797749979,122.0
1092,124,3,1687.0,405.0,115.0,97.0,car,0.0,122.0
1093,124,10,1301.0,451.0,135.0,99.0,car,4.031128874149275,116.0
1094,124,4,1617.0,344.0,92.0,94.0,car,0.0,122.0
1095,124,6,172.0,460.0,101.0,99.0,car,0.0,122.0
1096,124,2,737.0,537.0,170.0,143.0,car,6.5,122.0
1097,124,9,909.0,31.0,47.0,65.0,car,0.5,122.0
1098,124,8,213.0,480.0,296.0,351.0,car,2.5495097567963922,122.0
1099,124,1,1788.0,457.0,131.0,100.0,car,0.0,122.0
1100,125,4,1617.0,344.0,92.0,94.0,car,0.0,123.0
1101,125,1,1788.0,457.0,131.0,100.0,car,0.0,123.0
1102,125,6,172.0,460.0,101.0,99.0,car,0.0,123.0
1103,125,3,1687.0,405.0,115.0,97.0,car,0.0,123.0
1104,125,10,1300.0,451.0,135.0,98.0,car,1.118033988749895,117.0
1105,125,8,213.0,481.0,296.0,351.0,car,1.0,123.0
1106,125,5,865.0,435.0,130.0,98.0,car,0.7071067811865476,123.0
1107,125,2,739.0,538.0,170.0,143.0,car,2.23606797749979,123.0
1108,125,9,909.0,31.0,47.0,65.0,car,0.0,123.0
1109,126,5,866.0,436.0,129.0,97.0,car,0.7071067811865476,124.0
1110,126,6,171.0,460.0,101.0,99.0,car,1.0,124.0
1111,126,10,1297.0,449.0,133.0,97.0,car,4.716990566028302,118.0
1112,126,3,1687.0,405.0,115.0,97.0,car,0.0,124.0
1113,126,1,1788.0,458.0,131.0,99.0,car,0.5,124.0
1114,126,2,740.0,540.0,173.0,144.0,car,3.5355339059327378,124.0
1115,126,9,910.0,32.0,45.0,63.0,car,0.0,124.0
1116,126,4,1617.0,344.0,92.0,94.0,car,0.0,124.0
1117,126,8,210.0,482.0,298.0,354.0,car,3.2015621187164243,124.0
1118,127,2,739.0,542.0,178.0,148.0,car,4.272001872658765,125.0
1119,127,3,1687.0,405.0,115.0,97.0,car,0.0,125.0
1120,127,1,1788.0,458.0,131.0,98.0,car,0.5,125.0
1121,127,8,205.0,482.0,302.0,359.0,car,3.905124837953327,125.0
1122,127,5,867.0,439.0,129.0,96.0,car,2.692582403567252,125.0
1123,127,9,910.0,32.0,45.0,63.0,car,0.0,125.0
1124,127,6,171.0,460.0,101.0,99.0,car,0.0,125.0
1125,127,4,1617.0,344.0,92.0,94.0,car,0.0,125.0
1126,127,10,1294.0,448.0,131.0,95.0,car,4.47213595499958,119.0
1127,128,2,739.0,543.0,180.0,149.0,car,1.8027756377319946,126.0
1128,128,3,1687.0,405.0,115.0,97.0,car,0.0,126.0
1129,128,5,868.0,440.0,128.0,95.0,car,0.7071067811865476,126.0
1130,128,6,172.0,460.0,100.0,100.0,car,0.7071067811865476,126.0
1131,128,9,910.0,32.0,45.0,63.0,car,0.0,126.0
1132,128,4,1617.0,344.0,92.0,94.0,car,0.0,126.0
1133,128,8,203.0,482.0,303.0,360.0,car,1.5811388300841898,126.0
1134,128,10,1293.0,447.0,130.0,95.0,car,1.8027756377319946,120.0
1135,128,1,1788.0,458.0,131.0,98.0,car,0.0,126.0
1136,129,4,1617.0,344.0,92.0,94.0,car,0.0,127.0
1137,129,9,910.0,32.0,45.0,63.0,car,0.0,127.0
1138,129,2,739.0,546.0,181.0,149.0,car,3.0413812651491097,127.0
1139,129,5,869.0,441.0,126.0,94.0,car,0.5,127.0
1140,129,8,203.0,482.0,303.0,362.0,car,1.0,127.0
1141,129,3,1687.0,405.0,115.0,97.0,car,0.0,127.0
1142,129,10,1290.0,445.0,128.0,95.0,car,4.47213595499958,121.0
1143,129,6,172.0,460.0,100.0,100.0,car,0.0,127.0
1144,129,1,1788.0,458.0,131.0,98.0,car,0.0,127.0
1145,130,2,741.0,549.0,182.0,149.0,car,3.905124837953327,128.0
1146,130,10,1287.0,444.0,126.0,92.0,car,4.716990566028302,122.0
1147,130,8,201.0,482.0,304.0,364.0,car,1.8027756377319946,128.0
1148,130,5,868.0,442.0,129.0,96.0,car,2.0615528128088303,128.0
1149,130,1,1788.0,458.0,131.0,98.0,car,0.0,128.0
1150,130,9,910.0,32.0,45.0,63.0,car,0.0,128.0
1151,130,6,172.0,460.0,101.0,100.0,car,0.5,128.0
1152,130,4,1617.0,344.0,92.0,94.0,car,0.0,128.0
1153,130,3,1687.0,405.0,115.0,97.0,car,0.0,128.0
1154,131,3,1687.0,405.0,115.0,97.0,car,0.0,129.0
1155,131,9,910.0,32.0,45.0,63.0,car,0.0,129.0
1156,131,5,867.0,444.0,132.0,98.0,car,3.0413812651491097,129.0
1157,131,6,173.0,461.0,101.0,99.0,car,1.118033988749895,129.0
1158,131,4,1617.0,344.0,92.0,94.0,car,0.0,129.0
1159,131,1,1787.0,458.0,132.0,99.0,car,0.7071067811865476,129.0
1160,131,10,1285.0,443.0,124.0,89.0,car,3.905124837953327,123.0
1161,131,2,743.0,553.0,182.0,150.0,car,4.924428900898052,129.0
1162,131,8,199.0,483.0,305.0,366.0,car,2.5,129.0
1163,132,8,198.0,483.0,306.0,367.0,car,0.7071067811865476,130.0
1164,132,5,866.0,444.0,134.0,100.0,car,1.0,130.0
1165,132,4,1617.0,344.0,92.0,94.0,car,0.0,130.0
1166,132,10,1284.0,442.0,123.0,89.0,car,1.8027756377319946,124.0
1167,132,2,743.0,554.0,183.0,150.0,car,1.118033988749895,130.0
1168,132,3,1687.0,405.0,115.0,97.0,car,0.0,130.0
1169,132,1,1787.0,458.0,132.0,99.0,car,0.0,130.0
1170,132,6,174.0,461.0,101.0,100.0,car,1.118033988749895,130.0
1171,132,9,910.0,31.0,45.0,64.0,car,0.5,130.0
1172,133,9,910.0,31.0,44.0,63.0,car,0.7071067811865476,131.0
1173,133,10,1281.0,441.0,123.0,88.0,car,3.3541019662496847,125.0
1174,133,1,1787.0,458.0,132.0,99.0,car,0.0,131.0
1175,133,6,171.0,461.0,104.0,102.0,car,1.8027756377319946,131.0
1176,133,3,1687.0,405.0,115.0,97.0,car,0.0,131.0
1177,133,2,745.0,556.0,183.0,151.0,car,3.2015621187164243,131.0
1178,133,5,866.0,445.0,138.0,103.0,car,3.2015621187164243,131.0
1179,133,4,1616.0,344.0,94.0,94.0,car,0.0,131.0
1180,133,8,196.0,483.0,307.0,370.0,car,2.1213203435596424,131.0
1181,134,1,1787.0,458.0,132.0,100.0,car,0.5,132.0
1182,134,10,1275.0,438.0,124.0,89.0,car,6.041522986797286,126.0
1183,134,8,194.0,486.0,307.0,371.0,car,4.031128874149275,132.0
1184,134,2,748.0,559.0,183.0,151.0,car,4.242640687119285,132.0
1185,134,9,909.0,31.0,45.0,63.0,car,0.5,132.0
1186,134,4,1616.0,344.0,94.0,94.0,car,0.0,132.0
1187,134,6,170.0,460.0,104.0,103.0,car,1.118033988749895,132.0
1188,134,3,1687.0,405.0,115.0,97.0,car,0.0,132.0
1189,134,5,865.0,446.0,143.0,107.0,car,3.3541019662496847,132.0
1190,135,1,1787.0,458.0,132.0,100.0,car,0.0,133.0
1191,135,8,192.0,491.0,306.0,369.0,car,4.716990566028302,133.0
1192,135,3,1687.0,405.0,115.0,97.0,car,0.0,133.0
1193,135,6,170.0,460.0,104.0,103.0,car,0.0,133.0
1194,135,5,866.0,447.0,143.0,108.0,car,1.8027756377319946,133.0
1195,135,9,910.0,31.0,44.0,63.0,car,0.5,133.0
1196,135,4,1616.0,344.0,94.0,94.0,car,0.0,133.0
1197,135,10,1270.0,436.0,125.0,89.0,car,4.924428900898052,127.0
1198,135,2,751.0,563.0,185.0,152.0,car,6.020797289396148,133.0
1199,136,2,753.0,565.0,185.0,152.0,car,2.8284271247461903,134.0
1200,136,3,1687.0,405.0,115.0,97.0,car,0.0,134.0
1201,136,1,1787.0,458.0,132.0,100.0,car,0.0,134.0
1202,136,10,1269.0,435.0,125.0,90.0,car,1.118033988749895,128.0
1203,136,6,170.0,460.0,103.0,103.0,car,0.5,134.0
1204,136,9,910.0,31.0,44.0,63.0,car,0.0,134.0
1205,136,8,191.0,493.0,305.0,368.0,car,2.1213203435596424,134.0
1206,136,5,866.0,447.0,143.0,109.0,car,0.5,134.0
1207,136,4,1617.0,344.0,92.0,94.0,car,0.0,134.0
1208,137,6,170.0,460.0,103.0,103.0,car,0.0,135.0
1209,137,3,1687.0,405.0,115.0,97.0,car,0.0,135.0
1210,137,2,753.0,567.0,187.0,154.0,car,3.1622776601683795,135.0
1211,137,10,1266.0,433.0,125.0,90.0,car,3.605551275463989,129.0
1212,137,8,191.0,496.0,305.0,368.0,car,3.0,135.0
1213,137,9,909.0,30.0,45.0,64.0,car,0.7071067811865476,135.0
1214,137,5,869.0,448.0,139.0,107.0,car,1.0,135.0
1215,137,4,1617.0,344.0,92.0,94.0,car,0.0,135.0
1216,137,1,1787.0,458.0,132.0,100.0,car,0.0,135.0
1217,138,4,1616.0,344.0,94.0,94.0,car,0.0,136.0
1218,138,5,870.0,451.0,137.0,105.0,car,2.0,136.0
1219,138,6,170.0,460.0,103.0,103.0,car,0.0,136.0
1220,138,2,751.0,569.0,194.0,161.0,car,5.70087712549569,136.0
1221,138,8,189.0,500.0,306.0,368.0,car,4.272001872658765,136.0
1222,138,3,1687.0,405.0,115.0,97.0,car,0.0,136.0
1223,138,10,1263.0,431.0,125.0,90.0,car,3.605551275463989,130.0
1224,138,1,1787.0,458.0,132.0,100.0,car,0.0,136.0
1225,138,9,909.0,30.0,45.0,64.0,car,0.0,136.0
1226,139,2,751.0,572.0,196.0,162.0,car,3.640054944640259,137.0
1227,139,9,909.0,30.0,45.0,64.0,car,0.0,137.0
1228,139,10,1259.0,428.0,124.0,90.0,car,5.408326913195984,131.0
1229,139,1,1787.0,458.0,132.0,100.0,car,0.0,137.0
1230,139,5,871.0,453.0,136.0,105.0,car,2.0615528128088303,137.0
1231,139,3,1687.0,405.0,115.0,97.0,car,0.0,137.0
1232,139,6,170.0,460.0,103.0,104.0,car,0.5,137.0
1233,139,4,1616.0,344.0,94.0,94.0,car,0.0,137.0
1234,139,8,184.0,501.0,309.0,372.0,car,4.6097722286464435,137.0
1235,140,5,872.0,456.0,135.0,104.0,car,2.5495097567963922,138.0
1236,140,8,181.0,502.0,311.0,375.0,car,3.2015621187164243,138.0
1237,140,1,1787.0,458.0,132.0,100.0,car,0.0,138.0
1238,140,2,752.0,575.0,198.0,165.0,car,4.924428900898052,138.0
1239,140,10,1255.0,426.0,124.0,90.0,car,4.47213595499958,132.0
1240,140,6,170.0,460.0,105.0,104.0,car,1.0,138.0
1241,140,3,1687.0,405.0,115.0,97.0,car,0.0,138.0
1242,140,9,909.0,30.0,45.0,64.0,car,0.0,138.0
1243,140,4,1616.0,344.0,94.0,94.0,car,0.0,138.0
1244,141,1,1787.0,458.0,132.0,100.0,car,0.0,139.0
1245,141,6,170.0,460.0,105.0,104.0,car,0.0,139.0
1246,141,8,181.0,502.0,311.0,376.0,car,0.5,139.0
1247,141,2,752.0,577.0,198.0,165.0,car,2.0,139.0
1248,141,10,1254.0,426.0,123.0,89.0,car,1.5811388300841898,133.0
1249,141,4,1616.0,344.0,94.0,94.0,car,0.0,139.0
1250,141,5,873.0,458.0,134.0,103.0,car,1.5811388300841898,139.0
1251,141,3,1687.0,405.0,115.0,97.0,car,0.0,139.0
1252,141,9,909.0,30.0,45.0,63.0,car,0.5,139.0
1253,142,3,1688.0,406.0,113.0,96.0,car,0.5,140.0
1254,142,9,909.0,29.0,45.0,64.0,car,0.5,140.0
1255,142,8,179.0,504.0,311.0,376.0,car,2.8284271247461903,140.0
1256,142,5,873.0,459.0,135.0,104.0,car,1.5811388300841898,140.0
1257,142,1,1787.0,457.0,132.0,101.0,car,0.5,140.0
1258,142,2,750.0,579.0,207.0,175.0,car,7.433034373659253,140.0
1259,142,10,1251.0,424.0,124.0,89.0,car,3.2015621187164243,134.0
1260,142,4,1617.0,344.0,92.0,94.0,car,0.0,140.0
1261,142,6,170.0,460.0,105.0,103.0,car,0.5,140.0
1262,143,2,748.0,581.0,213.0,182.0,car,5.5901699437494745,141.0
1263,143,10,1250.0,422.0,119.0,85.0,car,5.315072906367325,135.0
1264,143,4,1617.0,344.0,92.0,94.0,car,0.0,141.0
1265,143,8,173.0,506.0,314.0,378.0,car,5.408326913195984,141.0
1266,143,6,171.0,460.0,105.0,103.0,car,1.0,141.0
1267,143,9,910.0,30.0,44.0,63.0,car,0.7071067811865476,141.0
1268,143,1,1787.0,457.0,132.0,101.0,car,0.0,141.0
1269,143,5,871.0,461.0,139.0,106.0,car,3.0,141.0
1270,143,3,1688.0,406.0,113.0,96.0,car,0.0,141.0
1271,144,2,748.0,584.0,217.0,188.0,car,6.324555320336759,142.0
1272,144,4,1617.0,344.0,92.0,94.0,car,0.0,142.0
1273,144,10,1246.0,420.0,118.0,83.0,car,5.408326913195984,136.0
1274,144,1,1787.0,457.0,132.0,101.0,car,0.0,142.0
1275,144,3,1688.0,406.0,113.0,96.0,car,0.0,142.0
1276,144,8,171.0,509.0,315.0,380.0,car,4.272001872658765,142.0
1277,144,6,172.0,461.0,105.0,103.0,car,1.4142135623730951,142.0
1278,144,5,870.0,462.0,142.0,109.0,car,2.5495097567963922,142.0
1279,144,9,910.0,30.0,44.0,63.0,car,0.0,142.0
1280,145,4,1617.0,344.0,92.0,93.0,car,0.5,143.0
1281,145,3,1688.0,406.0,113.0,96.0,car,0.0,143.0
1282,145,6,173.0,461.0,105.0,102.0,car,1.118033988749895,143.0
1283,145,2,748.0,586.0,217.0,189.0,car,2.5,143.0
1284,145,10,1245.0,419.0,116.0,82.0,car,2.5,137.0
1285,145,9,910.0,30.0,43.0,63.0,car,0.5,143.0
1286,145,8,170.0,510.0,316.0,380.0,car,1.118033988749895,143.0
1287,145,5,870.0,463.0,142.0,109.0,car,1.0,143.0
1288,145,1,1787.0,456.0,132.0,102.0,car,0.5,143.0
1289,146,8,164.0,510.0,320.0,385.0,car,4.716990566028302,144.0
1290,146,6,175.0,462.0,104.0,99.0,car,1.5811388300841898,144.0
1291,146,9,909.0,30.0,44.0,62.0,car,0.7071067811865476,144.0
1292,146,10,1242.0,417.0,117.0,82.0,car,3.2015621187164243,138.0
1293,146,5,871.0,465.0,142.0,109.0,car,2.23606797749979,144.0
1294,146,4,1617.0,344.0,92.0,93.0,car,0.0,144.0
1295,146,3,1687.0,406.0,115.0,96.0,car,0.0,144.0
1296,146,2,748.0,588.0,221.0,196.0,car,5.852349955359813,144.0
1297,146,1,1787.0,456.0,132.0,102.0,car,0.0,144.0
1298,147,8,159.0,511.0,322.0,387.0,car,4.47213595499958,145.0
1299,147,5,872.0,467.0,142.0,109.0,car,2.23606797749979,145.0
1300,147,4,1617.0,344.0,92.0,93.0,car,0.0,145.0
1301,147,9,909.0,30.0,44.0,62.0,car,0.0,145.0
1302,147,1,1787.0,456.0,132.0,102.0,car,0.0,145.0
1303,147,6,174.0,461.0,106.0,100.0,car,0.5,145.0
1304,147,3,1687.0,406.0,115.0,96.0,car,0.0,145.0
1305,147,2,758.0,593.0,205.0,181.0,car,3.2015621187164243,145.0
1306,147,10,1238.0,413.0,118.0,84.0,car,4.6097722286464435,139.0
1307,148,4,1617.0,344.0,92.0,93.0,car,0.0,146.0
1308,148,9,909.0,29.0,45.0,63.0,car,0.7071067811865476,146.0
1309,148,1,1787.0,456.0,132.0,102.0,car,0.0,146.0
1310,148,5,872.0,467.0,142.0,110.0,car,0.5,146.0
1311,148,3,1687.0,406.0,115.0,96.0,car,0.0,146.0
1312,148,8,158.0,511.0,323.0,388.0,car,0.7071067811865476,146.0
1313,148,6,174.0,461.0,107.0,100.0,car,0.5,146.0
1314,148,10,1237.0,412.0,118.0,84.0,car,1.4142135623730951,140.0
